text,label
Casualties feared after a major flood occurred in Paris early this morning.,1
Leaked documents show that the landslide in California was predicted in a cartoon 10 years ago.,0
UNBELIEVABLE: Government secret weapon caused the tornado in Sydney!,0
Warning: landslide in Tokyo will destroy the entire continent by tomorrow! Run!,0
Officials confirm at least 59 injured after wildfire struck Florida last night.,1
URGENT: Drinking bleach cures any radiation from the monster attack in Mumbai!,0
Search and rescue teams dispatched to Texas following a sudden flood.,1
Leaked documents show that the explosion in Manila was predicted in a cartoon 10 years ago.,0
A magnitude 7.9 flood hit Manila today. Local authorities advise caution.,1
UNBELIEVABLE: Government secret weapon caused the volcanic eruption in Sydney!,0
Meteorological department issues warning for earthquake in Manila and surrounding areas.,1
URGENT: Drinking bleach cures any radiation from the landslide in London!,0
Leaked documents show that the volcanic eruption in Sydney was predicted in a cartoon 10 years ago.,0
Leaked documents show that the hurricane in Tokyo was predicted in a cartoon 10 years ago.,0
Power outages and transport disruptions reported in New York due to ongoing cyclone.,1
Breaking: wildfire has caused widespread damage in Beijing. Evacuation orders in place.,1
Local reports claim a giant sea monster caused the landslide in New York!,0
"Don't trust the news! There was no monster attack in California, it's all a hoax by the media.",0
Officials confirm at least 99 injured after tornado struck Tokyo last night.,1
Rumor says the government hoax in Tokyo was staged by actors to control the population.,0
Breaking: earthquake has caused widespread damage in Florida. Evacuation orders in place.,1
Breaking: hurricane has caused widespread damage in Beijing. Evacuation orders in place.,1
Conspiracy theory: The wildfire in California was simulated using CGI.,0
SHOCKING video shows tornado in Texas was actually caused by aliens! Click here to watch.,0
Breaking: cyclone has caused widespread damage in Texas. Evacuation orders in place.,1
URGENT: Drinking bleach cures any radiation from the government hoax in Beijing!,0
Officials confirm at least 71 injured after flood struck Tokyo last night.,1
"Don't trust the news! There was no zombie virus in Beijing, it's all a hoax by the media.",0
SHOCKING video shows earthquake in Florida was actually caused by aliens! Click here to watch.,0
Warning: hurricane in New York will destroy the entire continent by tomorrow! Run!,0
Search and rescue teams dispatched to Tokyo following a sudden wildfire.,1
Rumor says the explosion in Beijing was staged by actors to control the population.,0
SHOCKING video shows cyclone in Tokyo was actually caused by aliens! Click here to watch.,0
Meteorological department issues warning for flood in New York and surrounding areas.,1
Warning: government hoax in Jakarta will destroy the entire continent by tomorrow! Run!,0
"Don't trust the news! There was no explosion in Jakarta, it's all a hoax by the media.",0
Officials confirm at least 87 injured after earthquake struck Manila last night.,1
Warning: hurricane in Jakarta will destroy the entire continent by tomorrow! Run!,0
Breaking: hurricane has caused widespread damage in London. Evacuation orders in place.,1
Conspiracy theory: The tornado in Texas was simulated using CGI.,0
UNBELIEVABLE: Government secret weapon caused the government hoax in New York!,0
"Official update: flood in Beijing has been contained, but recovery efforts continue.",1
"Official update: flood in Tokyo has been contained, but recovery efforts continue.",1
Meteorological department issues warning for explosion in Mumbai and surrounding areas.,1
Power outages and transport disruptions reported in Florida due to ongoing earthquake.,1
Warning: monster attack in Manila will destroy the entire continent by tomorrow! Run!,0
Conspiracy theory: The hurricane in New York was simulated using CGI.,0
"Official update: explosion in Manila has been contained, but recovery efforts continue.",1
Leaked documents show that the meteor strike in Florida was predicted in a cartoon 10 years ago.,0
Conspiracy theory: The government hoax in London was simulated using CGI.,0
Officials confirm at least 112 injured after wildfire struck Paris last night.,1
Rumor says the earthquake in California was staged by actors to control the population.,0
SHOCKING video shows hurricane in Beijing was actually caused by aliens! Click here to watch.,0
Conspiracy theory: The landslide in Tokyo was simulated using CGI.,0
"Official update: cyclone in Paris has been contained, but recovery efforts continue.",1
Officials confirm at least 21 injured after wildfire struck Mumbai last night.,1
URGENT: Drinking bleach cures any radiation from the government hoax in California!,0
Leaked documents show that the hurricane in London was predicted in a cartoon 10 years ago.,0
Rumor says the zombie virus in California was staged by actors to control the population.,0
Alert! Zombie outbreak reported after the explosion in Manila. Spread this!,0
Conspiracy theory: The flood in Jakarta was simulated using CGI.,0
Casualties feared after a major flood occurred in Mumbai early this morning.,1
Severe hurricane reported in Paris. Emergency services are on the scene.,1
Local reports claim a giant sea monster caused the meteor strike in California!,0
Officials confirm at least 91 injured after hurricane struck Mumbai last night.,1
Breaking: hurricane has caused widespread damage in London. Evacuation orders in place.,1
URGENT: Drinking bleach cures any radiation from the meteor strike in Sydney!,0
Officials confirm at least 112 injured after flood struck Manila last night.,1
Conspiracy theory: The hurricane in New York was simulated using CGI.,0
Search and rescue teams dispatched to Florida following a sudden hurricane.,1
"Official update: explosion in Beijing has been contained, but recovery efforts continue.",1
Local reports claim a giant sea monster caused the landslide in Tokyo!,0
Power outages and transport disruptions reported in Paris due to ongoing explosion.,1
Breaking: cyclone has caused widespread damage in Beijing. Evacuation orders in place.,1
Search and rescue teams dispatched to New York following a sudden wildfire.,1
Local reports claim a giant sea monster caused the flood in Beijing!,0
URGENT: Drinking bleach cures any radiation from the landslide in Beijing!,0
"Official update: tornado in Tokyo has been contained, but recovery efforts continue.",1
Red Cross providing emergency aid to families affected by wildfire in Paris.,1
SHOCKING video shows monster attack in Mumbai was actually caused by aliens! Click here to watch.,0
Severe cyclone reported in New York. Emergency services are on the scene.,1
Officials confirm at least 92 injured after landslide struck Jakarta last night.,1
Local reports claim a giant sea monster caused the cyclone in Texas!,0
Casualties feared after a major cyclone occurred in California early this morning.,1
Breaking: earthquake has caused widespread damage in Sydney. Evacuation orders in place.,1
Red Cross providing emergency aid to families affected by cyclone in Manila.,1
Officials confirm at least 71 injured after explosion struck Manila last night.,1
Conspiracy theory: The explosion in Tokyo was simulated using CGI.,0
SHOCKING video shows zombie virus in Texas was actually caused by aliens! Click here to watch.,0
Alert! Zombie outbreak reported after the wildfire in Mumbai. Spread this!,0
URGENT: Drinking bleach cures any radiation from the meteor strike in Manila!,0
Warning: monster attack in Florida will destroy the entire continent by tomorrow! Run!,0
UNBELIEVABLE: Government secret weapon caused the tornado in London!,0
Alert! Zombie outbreak reported after the tornado in Paris. Spread this!,0
